FirstName, LastName, Quarter, Year, TotalRevenue, RevenueRank
ANNA, MORRIS, 2, 2017, 59.97999954223633, 4687
JENNY, SHAN, 2, 2017, 59.97999954223633, 4687
OLIVIA, BRYANT, 2, 2017, 59.97999954223633, 4687
DOUGLAS, GONZALEZ, 2, 2017, 59.97999954223633, 4687
JESSE, GONZALEZ, 2, 2017, 59.97999954223633, 4687
CHARLES, LEWIS, 2, 2017, 59.97999954223633, 4687
THOMAS, SHARMA, 2, 2017, 59.97999954223633, 4687
SHELBY, ROGERS, 2, 2017, 59.97999954223633, 4687
MAKAYLA, BLUE, 2, 2017, 59.97999954223633, 4687
KIMBERLY, ROGERS, 2, 2017, 59.97999954223633, 4687
DEVIN, TURNER, 2, 2017, 59.97999954223633, 4687
KELLI, LIN, 2, 2017, 59.97999954223633, 4687
MARCUS, REED, 2, 2017, 59.96999931335449, 4711
CHRISTINE, CHANDER, 2, 2017, 59.959999084472656, 4712
DESTINY, BARNES, 2, 2017, 59.959999084472656, 4712
FELICIA, ORTEGA, 2, 2017, 59.959999084472656, 4712
MATTHEW, MOORE, 2, 2017, 59.959999084472656, 4712
MICHELE, BLACK, 2, 2017, 59.959999084472656, 4712
XAVIER, RUSSELL, 2, 2017, 59.95000076293945, 4717
STACY, BLANCO, 2, 2017, 59.85999870300293, 4718
CESAR, RANA, 2, 2017, 59.85999870300293, 4718
ISABELLA, REED, 2, 2017, 59.85999870300293, 4718
JAMIE, LIN, 2, 2017, 58.91260004043579, 4721
ALEXA, BAILEY, 2, 2017, 58.90999937057495, 4722
ALEXIS, DIAZ, 2, 2017, 58.84999942779541, 4723
CHRISTOPHER, DAVIS, 2, 2017, 58.61419868469238, 4724
MELANIE, LONG, 2, 2017, 58.61419868469238, 4724
HAILEY, ROSS, 2, 2017, 58.61419868469238, 4724
JOHN, TAYLOR, 2, 2017, 58.60419845581055, 4727
SAMANTHA, GRIFFIN, 2, 2017, 58.55999803543091, 4728
CLINTON, SERRANO, 2, 2017, 58.55999803543091, 4728
ANNA, BUTLER, 2, 2017, 58.549999475479126, 4730
ANDREA, HALL, 2, 2017, 58.047298431396484, 4731
LOUIS, ZHAO, 2, 2017, 58.047298431396484, 4731
JORDAN, HALL, 2, 2017, 58.047298431396484, 4731
ALEJANDRO, ZHU, 2, 2017, 58.047298431396484, 4731
AARON, YANG, 2, 2017, 58.047298431396484, 4731
WHITNEY, KAPOOR, 2, 2017, 58.047298431396484, 4731
HAILEY, COLEMAN, 2, 2017, 58.047298431396484, 4731
IAN, LOPEZ, 2, 2017, 57.97999954223633, 4738
KATHRYN, LUO, 2, 2017, 57.97999954223633, 4738
BRUCE, CARLSON, 2, 2017, 57.97999954223633, 4738
DEVIN, RODRIGUEZ, 2, 2017, 57.97999954223633, 4738
JORDAN, ALLEN, 2, 2017, 57.97999954223633, 4738
BRIAN, COOK, 2, 2017, 57.97999954223633, 4738
PATRICIA, GONZALEZ, 2, 2017, 57.97999954223633, 4738
RYAN, RUSSELL, 2, 2017, 57.97999954223633, 4738
SERGIO, MEHTA, 2, 2017, 57.97999954223633, 4738
ALEXANDRA, BELL, 2, 2017, 57.97999954223633, 4738
DAVID, LONG, 2, 2017, 57.959999561309814, 4748
JASON, CHEN, 2, 2017, 57.959999561309814, 4748
COREY, LUO, 2, 2017, 57.959999561309814, 4748
ALFREDO, GUTIERREZ, 2, 2017, 57.959999561309814, 4748
ALEXANDRA, WALKER, 2, 2017, 57.959999561309814, 4748
EBONY, RODRIGUEZ, 2, 2017, 57.959999561309814, 4748
GARRETT, RICHARDSON, 2, 2017, 57.959999561309814, 4748
RICKY, GILL, 2, 2017, 57.959999561309814, 4748
NATALIE, MORGAN, 2, 2017, 57.959999561309814, 4748
SCOT, SCHULTE, 2, 2017, 57.868399143218994, 4757
CHRISTINE, RAJI, 2, 2017, 57.60419845581055, 4758
TONYA, GOEL, 2, 2017, 57.238399505615234, 4759
ALEXIA, BARNES, 2, 2017, 57.192298889160156, 4760
KELLI, NATH, 2, 2017, 57.07619857788086, 4761
PATRICIA, LOPEZ, 2, 2017, 57.07619857788086, 4761
BLAKE, ALLEN, 2, 2017, 57.07619857788086, 4761
COLLEEN, RAI, 2, 2017, 57.07619857788086, 4761
BRUCE, PRASAD, 2, 2017, 57.07619857788086, 4761
TAYLOR, ROBINSON, 2, 2017, 57.07619857788086, 4761
DAMIEN, ZHENG, 2, 2017, 57.07619857788086, 4761
TIMOTHY, SNEATH, 2, 2017, 57.07619857788086, 4761
MARCUS, BENNETT, 2, 2017, 57.07619857788086, 4761
JAKE, LIU, 2, 2017, 57.07619857788086, 4761
KAYLA, PRICE, 2, 2017, 57.07619857788086, 4761
REBEKAH, RUBIO, 2, 2017, 57.07619857788086, 4761
ANNA, TORRES, 2, 2017, 57.07619857788086, 4761
CRISTINA, DENG, 2, 2017, 56.970001220703125, 4774
LEE, GUTIERREZ, 2, 2017, 56.970001220703125, 4774
SEAN, ROGERS, 2, 2017, 56.959999084472656, 4776
JULIE, GOEL, 2, 2017, 56.84999942779541, 4777
RILEY, ROGERS, 2, 2017, 56.84999942779541, 4777
KATELYN, HERNANDEZ, 2, 2017, 56.839999198913574, 4779
AMBER, TURNER, 2, 2017, 56.839999198913574, 4779
REBECCA, ROBINSON, 2, 2017, 56.83839988708496, 4781
KRISTOPHER, SUBRAM, 2, 2017, 56.47999811172485, 4782
JESSICA, WILSON, 2, 2017, 56.429999351501465, 4783
COLE, KELLY, 2, 2017, 56.268402338027954, 4784
KELLI, LUO, 2, 2017, 56.04729890823364, 4785
BRENDA, RANA, 2, 2017, 56.04729890823364, 4785
OLIVIA, HUGHES, 2, 2017, 55.92259979248047, 4787
JULIA, CARTER, 2, 2017, 55.91999816894531, 4788
SARAH, BROWN, 2, 2017, 55.89260005950928, 4789
CHRISTINA, REED, 2, 2017, 55.89260005950928, 4789
OSCAR, RUSSELL, 2, 2017, 55.89260005950928, 4789
ANGEL, ALLEN, 2, 2017, 55.62419891357422, 4792
BENJAMIN, THOMAS, 2, 2017, 55.62419891357422, 4792
EDUARDO, HALL, 2, 2017, 55.62419891357422, 4792
JANET, VAZQUEZ, 2, 2017, 55.62419891357422, 4792
PRESTON, KAPOOR, 2, 2017, 55.62419891357422, 4792
ROBERTO, NAVARRO, 2, 2017, 55.53999948501587, 4797
ALEXIS, LEE, 2, 2017, 55.53999948501587, 4797
JON, HU, 2, 2017, 55.53999948501587, 4797
BRIANNA, WARD, 2, 2017, 55.53999948501587, 4797
WARREN, LAL, 2, 2017, 55.53999948501587, 4797
CRAIG, RUIZ, 2, 2017, 55.53999948501587, 4797
ALBERTO, RUIZ, 2, 2017, 55.53999948501587, 4797
DEBORAH, RAJE, 2, 2017, 55.07619905471802, 4804
HENRY, ARUN, 2, 2017, 55.07619905471802, 4804
DUSTIN, KUMAR, 2, 2017, 55.07619905471802, 4804
NICOLE, LONG, 2, 2017, 54.9900016784668, 4807
SHANE, FERNANDEZ, 2, 2017, 54.9900016784668, 4807
KAYLEE, HERNANDEZ, 2, 2017, 54.970001220703125, 4809
KAREN, ZHU, 2, 2017, 54.94999957084656, 4810
BYRON, SUAREZ, 2, 2017, 54.93999934196472, 4811
COLIN, YUAN, 2, 2017, 54.55999946594238, 4812
CALVIN, NARA, 2, 2017, 54.55999946594238, 4812
ANGEL, ROBERTS, 2, 2017, 54.55999946594238, 4812
WARREN, SHE, 2, 2017, 54.55999946594238, 4812
ROY, MARTINEZ, 2, 2017, 54.55999946594238, 4812
JULIAN, BRYANT, 2, 2017, 54.55999946594238, 4812
ANTHONY, ROBINSON, 2, 2017, 54.55999946594238, 4812
ARTURO, CARSON, 2, 2017, 54.55999946594238, 4812
CHRISTY, RAJI, 2, 2017, 54.55999946594238, 4812
SAMUEL, JENKINS, 2, 2017, 54.55999946594238, 4812
JACK, KING, 2, 2017, 54.55999946594238, 4812
JULIE, BECKER, 2, 2017, 54.55999946594238, 4812
MANUEL, SANCHEZ, 2, 2017, 54.55999946594238, 4812
OLIVIA, ROBINSON, 2, 2017, 54.55999946594238, 4812
LESLIE, SERRANO, 2, 2017, 54.55999946594238, 4812
ROBERT, GARCIA, 2, 2017, 54.55999946594238, 4812
AUTUMN, GUO, 2, 2017, 54.55999946594238, 4812
JACKSON, EVANS, 2, 2017, 54.55999946594238, 4812
RICHARD, RODRIGUEZ, 2, 2017, 54.54999923706055, 4830
ANDREW, MOORE, 2, 2017, 54.54999923706055, 4830
ARIANA, PETERSON, 2, 2017, 54.54999923706055, 4830
DAMIEN, ANDERSEN, 2, 2017, 53.9900016784668, 4833
JENNIFER, STEWART, 2, 2017, 53.9900016784668, 4833
BLAKE, PEREZ, 2, 2017, 53.9900016784668, 4833
CARRIE, VAZQUEZ, 2, 2017, 53.9900016784668, 4833
BHARAT, MIRCHANDANI, 2, 2017, 53.9900016784668, 4833
SHAWN, RAJE, 2, 2017, 53.9900016784668, 4833
ERIKA, NAVARRO, 2, 2017, 53.9900016784668, 4833
RICHARD, GREEN, 2, 2017, 53.9900016784668, 4833
JULIE, CHANDER, 2, 2017, 53.9900016784668, 4833
GABRIELLA, TURNER, 2, 2017, 53.9900016784668, 4833
JOY, GUTIERREZ, 2, 2017, 53.9900016784668, 4833
RODNEY, ROMERO, 2, 2017, 53.9900016784668, 4833
LUCAS, CAMPBELL, 2, 2017, 53.9900016784668, 4833
BRITTANY, WOOD, 2, 2017, 53.9900016784668, 4833
WHITNEY, SRINI, 2, 2017, 53.9900016784668, 4833
RAFAEL, RAI, 2, 2017, 53.9900016784668, 4833
MAX, RUBIO, 2, 2017, 53.9900016784668, 4833
LOUIS, CHEN, 2, 2017, 53.9900016784668, 4833
KAITLYN, HALL, 2, 2017, 53.9900016784668, 4833
DESTINY, LEE, 2, 2017, 53.9900016784668, 4833
ARTHUR, GARCIA, 2, 2017, 53.9900016784668, 4833
MORGAN, JONES, 2, 2017, 53.9900016784668, 4833
CALEB, HAYES, 2, 2017, 53.9900016784668, 4833
KELLIE, GILL, 2, 2017, 53.9900016784668, 4833
ALFREDO, MORENO, 2, 2017, 53.9900016784668, 4833
SHEENA, CHANDE, 2, 2017, 53.9900016784668, 4833
CARLA, ARTHUR, 2, 2017, 53.9900016784668, 4833
ELIJAH, SCOTT, 2, 2017, 53.96999955177307, 4860
HEATHER, LIN, 2, 2017, 53.96999955177307, 4860
DAMIEN, ZHU, 2, 2017, 53.96999955177307, 4860
DALTON, THOMPSON, 2, 2017, 53.96999931335449, 4863
MARIA, BAKER, 2, 2017, 53.939998626708984, 4864
ARTURO, ZHENG, 2, 2017, 53.809998512268066, 4865
TONI, SANCHEZ, 2, 2017, 53.62419891357422, 4866
KATHRYN, GOEL, 2, 2017, 53.62419891357422, 4866
SYDNEY, SANCHEZ, 2, 2017, 53.61419868469238, 4868
HALEY, JENKINS, 2, 2017, 53.61419868469238, 4868
PRISCILLA, LUO, 2, 2017, 53.24999952316284, 4870
KATHERINE, ALLEN, 2, 2017, 53.05729866027832, 4871
JACK, GONZALES, 2, 2017, 53.05729866027832, 4871
STEFANIE, PRASAD, 2, 2017, 52.94999885559082, 4873
HALEY, MORRIS, 2, 2017, 52.61419868469238, 4874
STANLEY, WEBER, 2, 2017, 52.27840232849121, 4875
FERNANDO, GONZALEZ, 2, 2017, 52.269999504089355, 4876
CHLOE, COLLINS, 2, 2017, 52.269999504089355, 4876
LACEY, SIMPSON, 2, 2017, 52.269999504089355, 4876
PAULA, ASHE, 2, 2017, 52.086198806762695, 4879
MARCO, SAI, 2, 2017, 52.086198806762695, 4879
ERIKA, ALVAREZ, 2, 2017, 51.91999816894531, 4881
JENNIFER, SANCHEZ, 2, 2017, 51.91999816894531, 4881
SUSAN, ZHANG, 2, 2017, 51.90999889373779, 4883
JEFFERY, SHE, 2, 2017, 51.84999942779541, 4884
JAMIE, ALAN, 2, 2017, 51.84999942779541, 4884
MELISSA, SANCHEZ, 2, 2017, 51.84999942779541, 4884
MARIO, TANG, 2, 2017, 51.84999942779541, 4884
BRIANNA, HUGHES, 2, 2017, 51.84999942779541, 4884
MARSHALL, RAJE, 2, 2017, 51.84999942779541, 4884
BRIANA, GOMEZ, 2, 2017, 51.62419891357422, 4890
LAWRENCE, SERRANO, 2, 2017, 51.086199045181274, 4891
ALEXIS, ALEXANDER, 2, 2017, 50.959999561309814, 4892
MARIA, WARD, 2, 2017, 50.959999561309814, 4892
PAIGE, WATSON, 2, 2017, 50.959999561309814, 4892
SUZANNE, LIANG, 2, 2017, 50.959999561309814, 4892
TERRANCE, MEHTA, 2, 2017, 50.959999561309814, 4892
BETH, BLANCO, 2, 2017, 50.959999561309814, 4892
NEIL, GOMEZ, 2, 2017, 50.959999561309814, 4892
DENNIS, WANG, 2, 2017, 50.959999561309814, 4892
GABRIELLA, RIVERA, 2, 2017, 50.959999561309814, 4892
ROY, SULLIVAN, 2, 2017, 50.959999561309814, 4892
WILLIE, SHEN, 2, 2017, 50.959999561309814, 4892
GAVIN, JENKINS, 2, 2017, 50.959999561309814, 4892
PAIGE, HENDERSON, 2, 2017, 50.939998626708984, 4904
JORDAN, CAMPBELL, 2, 2017, 50.85999870300293, 4905
KAYLA, JONES, 2, 2017, 50.82999897003174, 4906
KATHERINE, PEREZ, 2, 2017, 50.82999897003174, 4906
JORDAN, ROBERTS, 2, 2017, 50.82999897003174, 4906
BRANDON, KUMAR, 2, 2017, 50.82999897003174, 4906
KEVIN, HUGHES, 2, 2017, 49.97999954223633, 4910
ALEXANDRA, KING, 2, 2017, 49.97999954223633, 4910
ELIJAH, PERRY, 2, 2017, 49.97999954223633, 4910
CARLY, SHAN, 2, 2017, 49.97999954223633, 4910
SETH, WASHINGTON, 2, 2017, 49.97999954223633, 4910
KELLI, ZHANG, 2, 2017, 49.97999954223633, 4910
GERALD, JORDAN, 2, 2017, 49.97999954223633, 4910
LOUIS, SUN, 2, 2017, 49.97999954223633, 4910
RACHAEL, KAPOOR, 2, 2017, 49.97999954223633, 4910
LUCAS, DAVIS, 2, 2017, 49.97999954223633, 4910
TONYA, CHANDER, 2, 2017, 49.97999954223633, 4910
DAWN, ANDERSEN, 2, 2017, 49.97999954223633, 4910
FRANCIS, VAZQUEZ, 2, 2017, 49.97999954223633, 4910
KELLY, HAYES, 2, 2017, 49.97999954223633, 4910
ALLISON, GRAY, 2, 2017, 49.97999954223633, 4910
JACQUELYN, MARTIN, 2, 2017, 49.97999954223633, 4910
TANYA, MORENO, 2, 2017, 49.97999954223633, 4910
ALVIN, RAJI, 2, 2017, 49.97999954223633, 4910
CURTIS, LI, 2, 2017, 49.97999954223633, 4910
VICTORIA, JOHNSON, 2, 2017, 49.97999954223633, 4910
CLARENCE, CHANDER, 2, 2017, 49.97999954223633, 4910
ALLEN, PEREZ, 2, 2017, 49.97999954223633, 4910
MASON, SANCHEZ, 2, 2017, 49.97999954223633, 4910
JUSTIN, LI, 2, 2017, 49.97999954223633, 4910
BENJAMIN, POWELL, 2, 2017, 49.97999954223633, 4910
TERRY, PAL, 2, 2017, 49.96000099182129, 4935
JONATHAN, LEE, 2, 2017, 49.96000099182129, 4935
PAULA, HERNANDEZ, 2, 2017, 49.96000099182129, 4935
TERESA, TORRES, 2, 2017, 49.96000099182129, 4935
DONALD, ARUN, 2, 2017, 49.96000099182129, 4935
BRITTANY, BARNES, 2, 2017, 49.88839912414551, 4940
BLAKE, HILL, 2, 2017, 49.88839912414551, 4940
SUMMER, MARTINEZ, 2, 2017, 49.84999942779541, 4942
DIANE, ALVAREZ, 2, 2017, 49.84999942779541, 4942
GRACE, GRAY, 2, 2017, 49.84999942779541, 4942
JENNIFER, KELLY, 2, 2017, 49.84999942779541, 4942
TRACY, SHARMA, 2, 2017, 49.84999942779541, 4942
DONNA, RAJE, 2, 2017, 49.84999942779541, 4942
DALE, RAJI, 2, 2017, 49.55999946594238, 4948
JOSHUA, LEWIS, 2, 2017, 49.55999946594238, 4948
SABRINA, SANZ, 2, 2017, 49.55999946594238, 4948
LAUREN, MILLER, 2, 2017, 49.55999946594238, 4948
SABRINA, RUIZ, 2, 2017, 49.55999946594238, 4948
JON, LU, 2, 2017, 49.55999946594238, 4948
CASEY, DENG, 2, 2017, 49.55999946594238, 4948
NATHAN, PERRY, 2, 2017, 49.55999946594238, 4948
OLIVIA, PETERSON, 2, 2017, 49.55999946594238, 4948
SUSAN, WANG, 2, 2017, 49.55999946594238, 4948
ANTONIO, FOSTER, 2, 2017, 49.55999946594238, 4948
JENNY, ZHOU, 2, 2017, 49.55999946594238, 4948
CASSANDRA, SUBRAM, 2, 2017, 49.53999900817871, 4960
BLAKE, SCOTT, 2, 2017, 48.94999885559082, 4961
DALTON, KELLY, 2, 2017, 48.61419868469238, 4962
TIFFANY, MA, 2, 2017, 48.61419868469238, 4962
CLINTON, SANDBERG, 2, 2017, 48.61419868469238, 4962
DESTINY, MARTIN, 2, 2017, 48.61419868469238, 4962
SUMMER, CHANDRA, 2, 2017, 48.61419868469238, 4962
DOUGLAS, VANCE, 2, 2017, 48.61419868469238, 4962
JAMES, SMITH, 2, 2017, 48.61419868469238, 4962
JAIME, GUTIERREZ, 2, 2017, 48.61419868469238, 4962
NATHANIEL, SANDERS, 2, 2017, 48.61419868469238, 4962
ISABELLE, WOOD, 2, 2017, 48.61419868469238, 4962
ARIANNA, COOPER, 2, 2017, 48.61419868469238, 4962
ISABELLA, COOK, 2, 2017, 48.53999900817871, 4973
RILEY, BRADLEY, 2, 2017, 48.53999900817871, 4973
JESSICA, MILLER, 2, 2017, 48.53999900817871, 4973
ALEX, STEWART, 2, 2017, 48.53999900817871, 4973
FRANCISCO, SRINI, 2, 2017, 48.53999900817871, 4973
BARBARA, HE, 2, 2017, 48.067298889160156, 4978
CAROLYN, MARTIN, 2, 2017, 48.067298889160156, 4978
EVAN, JAMES, 2, 2017, 48.067298889160156, 4978
SERGIO, LOPEZ, 2, 2017, 48.067298889160156, 4978
MARVIN, MUNOZ, 2, 2017, 48.067298889160156, 4978
NICOLAS, RAJI, 2, 2017, 48.067298889160156, 4978
CORY, MARTINEZ, 2, 2017, 48.067298889160156, 4978
ROSS, RUIZ, 2, 2017, 48.067298889160156, 4978
COLLEEN, ZHENG, 2, 2017, 48.067298889160156, 4978
GAIL, ALEXANDER, 2, 2017, 48.067298889160156, 4978
ROBIN, GILL, 2, 2017, 48.067298889160156, 4978
RILEY, HUGHES, 2, 2017, 48.067298889160156, 4978
AARON, SHARMA, 2, 2017, 48.067298889160156, 4978
DAWN, ZHANG, 2, 2017, 48.067298889160156, 4978
WYATT, PRICE, 2, 2017, 48.067298889160156, 4978
GAVIN, ALEXANDER, 2, 2017, 48.067298889160156, 4978
KARI, MEHTA, 2, 2017, 48.067298889160156, 4978
JEROME, BROWNING, 2, 2017, 48.067298889160156, 4978
SHANNON, SUAREZ, 2, 2017, 48.067298889160156, 4978
ALICIA, XU, 2, 2017, 48.067298889160156, 4978
JAMIE, LI, 2, 2017, 48.067298889160156, 4978
SHAWNA, RAJI, 2, 2017, 48.067298889160156, 4978
MICHELE, ALVAREZ, 2, 2017, 48.067298889160156, 4978
SEAN, COOK, 2, 2017, 48.067298889160156, 4978
SUSAN, YANG, 2, 2017, 48.067298889160156, 4978
CORY, WEBER, 2, 2017, 48.067298889160156, 4978
LEONARD, NARA, 2, 2017, 48.067298889160156, 4978
ALBERT, JIMÉNEZ, 2, 2017, 48.067298889160156, 4978
CASSIDY, DIAZ, 2, 2017, 48.067298889160156, 4978
MARCUS, PATTERSON, 2, 2017, 47.96999931335449, 5007
MATTHEW, JACKSON, 2, 2017, 47.939998626708984, 5008
ZACHARY, LEE, 2, 2017, 47.939998626708984, 5008
JAVIER, MUÑOZ, 2, 2017, 47.55999946594238, 5010
EVELYN, PRASAD, 2, 2017, 47.55999946594238, 5010
SHAUN, RAI, 2, 2017, 47.55999946594238, 5010
KRISTI, DIAZ, 2, 2017, 47.55999946594238, 5010
VALERIE, GUO, 2, 2017, 47.55999946594238, 5010
MICHELE, FERNANDEZ, 2, 2017, 47.55999946594238, 5010
TASHA, GOEL, 2, 2017, 47.55999946594238, 5010
MARVIN, RUIZ, 2, 2017, 47.55999946594238, 5010
TAMMY, GARCIA, 2, 2017, 47.55999946594238, 5010
KRISTA, DIAZ, 2, 2017, 47.55999946594238, 5010
JESSIE, NAVARRO, 2, 2017, 47.55999946594238, 5010
LISA, YE, 2, 2017, 47.55999946594238, 5010
KRISTIN, TANG, 2, 2017, 47.55999946594238, 5010
OLIVIA, STEWART, 2, 2017, 47.55999946594238, 5010
WENDY, BLANCO, 2, 2017, 47.55999946594238, 5010
JEREMIAH, GONZALES, 2, 2017, 47.44999933242798, 5025
LAUREN, ROSS, 2, 2017, 47.269999504089355, 5026
KEITH, RAJE, 2, 2017, 47.269999504089355, 5026
TAYLOR, GRAY, 2, 2017, 47.24839973449707, 5028
JACQUELINE, LONG, 2, 2017, 47.24839973449707, 5028
DEVIN, WARD, 2, 2017, 47.24839973449707, 5028
NATALIE, JAMES, 2, 2017, 47.24839973449707, 5028
ANGEL, TORRES, 2, 2017, 47.24839973449707, 5028
MISTY, SHEN, 2, 2017, 47.24839973449707, 5028
ETHAN, DIAZ, 2, 2017, 47.24839973449707, 5028
JAMES, HUGHES, 2, 2017, 47.24839973449707, 5028
JAMES, ZHANG, 2, 2017, 47.119999408721924, 5036
VERONICA, RAMAN, 2, 2017, 47.09619903564453, 5037
KATIE, SHE, 2, 2017, 47.09619903564453, 5037
CARA, ZHANG, 2, 2017, 47.09619903564453, 5037
JULIA, MITCHELL, 2, 2017, 46.96999955177307, 5040
MEAGAN, MALHOTRA, 2, 2017, 46.96999955177307, 5040
PEDRO, BLANCO, 2, 2017, 46.960001707077026, 5042
WHITNEY, CHANDRA, 2, 2017, 46.92999839782715, 5043
TINA, RODRIGUEZ, 2, 2017, 45.85999870300293, 5044
RAFAEL, CAI, 2, 2017, 45.839999198913574, 5045
LINDSAY, DENG, 2, 2017, 45.269999504089355, 5046
LUIS, PATTERSON, 2, 2017, 45.269999504089355, 5046
TERESA, ALVAREZ, 2, 2017, 45.269999504089355, 5046
AMBER, PEREZ, 2, 2017, 45.159998416900635, 5049
OLIVIA, WATSON, 2, 2017, 45.159998416900635, 5049
CARLOS, KING, 2, 2017, 45.159998416900635, 5049
APRIL, GOEL, 2, 2017, 45.159998416900635, 5049
RUBEN, ROMERO, 2, 2017, 45.159998416900635, 5049
LINDA, SUAREZ, 2, 2017, 45.159998416900635, 5049
MORGAN, GRIFFIN, 2, 2017, 45.159998416900635, 5049
CALEB, SCOTT, 2, 2017, 45.159998416900635, 5049
KATHERINE, POWELL, 2, 2017, 45.159998416900635, 5049
MARISSA, GRIFFIN, 2, 2017, 45.159998416900635, 5049
EMILY, PRICE, 2, 2017, 45.159998416900635, 5049
BETHANY, SHE, 2, 2017, 45.159998416900635, 5049
DEVIN, PARKER, 2, 2017, 44.97999954223633, 5061
CAMERON, YANG, 2, 2017, 44.97999954223633, 5061
JOCELYN, HAYES, 2, 2017, 44.97999954223633, 5061
JAN, EDWARDS, 2, 2017, 44.97999954223633, 5061
LISA, MA, 2, 2017, 44.97999954223633, 5061
DENNIS, XU, 2, 2017, 44.97999954223633, 5061
DALTON, GRAY, 2, 2017, 44.97999954223633, 5061
DOMINIC, VANCE, 2, 2017, 44.97999954223633, 5061
BILLY, ALONSO, 2, 2017, 44.97999954223633, 5061
RANDALL, GILL, 2, 2017, 44.970001220703125, 5070
JOAN, NAVARRO, 2, 2017, 44.970001220703125, 5070
LUKE, LOPEZ, 2, 2017, 44.970001220703125, 5070
SYDNEY, RODRIGUEZ, 2, 2017, 44.970001220703125, 5070
JAKE, ZHU, 2, 2017, 44.970001220703125, 5070
WILLIE, BLACK, 2, 2017, 44.970001220703125, 5070
JASON, WANG, 2, 2017, 44.970001220703125, 5070
KEVIN, JAI, 2, 2017, 44.970001220703125, 5070
ANDREA, WARD, 2, 2017, 44.970001220703125, 5070
ABIGAIL, JOHNSON, 2, 2017, 44.970001220703125, 5070
JOSE, SIMMONS, 2, 2017, 44.970001220703125, 5070
JULIA, LEE, 2, 2017, 44.970001220703125, 5070
MARTHA, ZHENG, 2, 2017, 44.970001220703125, 5070
GABRIEL, YANG, 2, 2017, 44.970001220703125, 5070
DENISE, GONZALEZ, 2, 2017, 44.970001220703125, 5070
DALTON, ADAMS, 2, 2017, 44.970001220703125, 5070
SYDNEY, PERRY, 2, 2017, 44.970001220703125, 5070
SPENCER, ROSS, 2, 2017, 44.970001220703125, 5070
DENISE, MADAN, 2, 2017, 44.970001220703125, 5070
CHAD, GOEL, 2, 2017, 44.970001220703125, 5070
CHLOE, THOMPSON, 2, 2017, 44.970001220703125, 5070
NICOLE, JACKSON, 2, 2017, 44.970001220703125, 5070
JASON, SHARMA, 2, 2017, 44.970001220703125, 5070
HALEY, PHILLIPS, 2, 2017, 44.970001220703125, 5070
GRACE, WATSON, 2, 2017, 44.970001220703125, 5070
TONI, RODRIGUEZ, 2, 2017, 44.970001220703125, 5070
DESTINY, HENDERSON, 2, 2017, 44.970001220703125, 5070
BRETT, RODRIGUEZ, 2, 2017, 44.970001220703125, 5070
ROBERT, JENKINS, 2, 2017, 44.970001220703125, 5070
RACHEL, LONG, 2, 2017, 44.970001220703125, 5070
SETH, WILSON, 2, 2017, 44.970001220703125, 5070
DAVID, CHEN, 2, 2017, 44.970001220703125, 5070
THOMAS, FOSTER, 2, 2017, 44.970001220703125, 5070
JENNIFER, ALEXANDER, 2, 2017, 44.56999969482422, 5103
MIGUEL, FLORES, 2, 2017, 44.54999923706055, 5104
JAMES, ADAMS, 2, 2017, 43.959999084472656, 5105
RAFAEL, SHAN, 2, 2017, 43.959999084472656, 5105
JENNIFER, HILL, 2, 2017, 43.959999084472656, 5105
ROBIN, BROWNING, 2, 2017, 43.959999084472656, 5105
ROBERT, WANG, 2, 2017, 43.959999084472656, 5105
MORGAN, PARKER, 2, 2017, 43.959999084472656, 5105
MARC, CARLSON, 2, 2017, 43.959999084472656, 5105
IAN, BROWN, 2, 2017, 43.959999084472656, 5105
JOEL, MALHOTRA, 2, 2017, 43.959999084472656, 5105
ANNA, MORGAN, 2, 2017, 43.959999084472656, 5105
RAFAEL, KUMAR, 2, 2017, 43.959999084472656, 5105
CHRISTOPHER, WALKER, 2, 2017, 43.959999084472656, 5105
SYDNEY, LOPEZ, 2, 2017, 43.959999084472656, 5105
TIMOTHY, SANCHEZ, 2, 2017, 43.959999084472656, 5105
NAOMI, SUAREZ, 2, 2017, 43.959999084472656, 5105
JAMES, YANG, 2, 2017, 43.959999084472656, 5105
BRENDAN, ANAND, 2, 2017, 43.959999084472656, 5105
BENJAMIN, LEWIS, 2, 2017, 43.959999084472656, 5105
CARLOS, WARD, 2, 2017, 43.959999084472656, 5105
PAIGE, BUTLER, 2, 2017, 43.959999084472656, 5105
ARTHUR, ALONSO, 2, 2017, 43.959999084472656, 5105
STEPHANIE, ADAMS, 2, 2017, 43.959999084472656, 5105
KAYLEE, KING, 2, 2017, 43.959999084472656, 5105
PAIGE, ALEXANDER, 2, 2017, 43.959999084472656, 5105
JONATHAN, LAL, 2, 2017, 43.959999084472656, 5105
KRISTIN, DENG, 2, 2017, 43.959999084472656, 5105
VINCENT, YANG, 2, 2017, 43.959999084472656, 5105
MASON, LOPEZ, 2, 2017, 43.959999084472656, 5105
CHRISTIAN, SMITH, 2, 2017, 43.62419891357422, 5133
AMANDA, COLLINS, 2, 2017, 43.62419891357422, 5133
DANIEL, WILLIAMS, 2, 2017, 43.62419891357422, 5133
JODI, XU, 2, 2017, 43.62419891357422, 5133
JOE, GOMEZ, 2, 2017, 43.62419891357422, 5133
SUSAN, ZHAO, 2, 2017, 43.62419891357422, 5133
